LocId,LocName,Lon,Lat,OnStreet,City,ZipCode
42316,Bu Rema 1000 Elverum,11553062,60883240,GRINDALSVEGEN,"ELVERUM, ELVERUM",2406
42317,Bu Rema 1000 Elverum,11583160,60895987,SØBAKKVEGEN,"ELVERUM, Elverum",2409
42320,Le Fylking Gustav B,11562689,60885787,TORGGATA,"ELVERUM, ELVERUM",2408
42321,Le Eriksen Signe,11562689,60885787,TORGGATA,"ELVERUM, ELVERUM",2408
42322,Le Kvinnelegen I Hedmark Trosterud Kari...,11560721,60884029,STORGATA,"ELVERUM, ELVERUM",2408
42323,Tl Sjølien Trond As,11553062,60883240,GRINDALSVEGEN,"ELVERUM, ELVERUM",2406
42324,Tl Rønning Karl,11561217,60882343,STORGATA,"ELVERUM, ELVERUM",2408
42325,Tl Hanstad Morten,11559571,60889571,STRANDBYGDVEGEN,"ELVERUM, ELVERUM",2408
42326,Tl Klareng Peer,11561217,60882343,STORGATA,"ELVERUM, ELVERUM",2408
42327,Tl Holaker Lars Kr.,11562689,60885787,TORGGATA,"ELVERUM, ELVERUM",2408
42328,Mus Norsk Skogmuseum,11556791,60868328,SOLØRVEGEN,"ELVERUM, ELVERUM",2407
42329,Bu Rimi Elverum,11552857,60881383,MEIERIGATA,"ELVERUM, ELVERUM",2406
42330,Bu Kiwi Fjeldset,11563375,60877025,KIRKEVEGEN,"ELVERUM, ELVERUM",2406
42332,Bu Kiwi Elverum,11540701,60882626,TRONDHEIMSVEGEN,"ELVERUM, ELVERUM",2406
42333,Bu Coop Heradsbygd,11666984,60813191,0427/0/0/0,"HERADSBYGD, ELVERUM",2415
42334,Op Synsam Elverum Optiske,11565574,60878168,KIRKEVEGEN,"ELVERUM, ELVERUM",2406
42335,Psy Harvei Anne Cecilie,10472466,61107885,STORGATA,"LILLEHAMMER, LILLEHAMMER",2609
42336,Bu Amfi Tynset,10777606,62275824,BRUGATA,"TYNSET, TYNSET",2500
42337,Le Fylking Gustav,11562689,60885787,TORGGATA,"ELVERUM, ELVERUM",2408
42338,Høgskolen I Hedmark,11558060,60885480,LÆRERSKOLEALLEEN,"ELVERUM, ELVERUM",2408
42344,Ba Dnb Nor Bank,11561669,60882076,STORGATA,"ELVERUM, ELVERUM",2408
42345,Ba Tolga og Os Sparebank Avd. Elverum,11562025,60881681,STORGATA,"ELVERUM, ELVERUM",2406
42346,Ba Hedmark Assuranse,11565811,60880771,GAMLE TRYSILVEG,"ELVERUM, ELVERUM",2406
42347,Mat Steinbua Kro Og Pizzeria,11561525,60884104,LUNDGAARDVEGEN,"ELVERUM, ELVERUM",2408
42348,Mat Corner Pub,11562560,60882320,ST. OLAVS GATE,"ELVERUM, ELVERUM",2406
42349,Mat Gråberg Kina Restaurant,11560473,60885479,TORGGATA,"ELVERUM, ELVERUM",2408
42350,Hår Lokket Frisør,11560720,60884030,STORGATA,"ELVERUM, ELVERUM",2408
42351,Mat Loff Ungen Bakeri,11563132,60880137,STORGATA,"ELVERUM, ELVERUM",2406
42352,Hår Frisørstua Elverum,11564122,60881214,ST. OLAVS GATE,"ELVERUM, ELVERUM",2406
42353,Mat Milano Ristorante,11566754,60883321,GAMLE TRYSILVEG,"ELVERUM, ELVERUM",2409
42354,Hår Hairport Frisør As,11560266,60882265,ELVARHEIMGATA,"ELVERUM, ELVERUM",2408
42355,Mat Svartbekk-Kroa As,11531400,60884690,SVARTBEKKVEGEN,"ELVERUM, ELVERUM",2411
42356,Mat Lokket Pub,11560720,60884030,STORGATA,"ELVERUM, ELVERUM",2408
42357,Hår Hårsveisen Da,11560540,60881980,ELVARHEIMGATA,"ELVERUM, ELVERUM",2408
42358,Hår Larsen Borger Herrefrisør,11564283,60881092,ST. OLAVS GATE,"ELVERUM, ELVERUM",2406
42359,Mat Brønsjen Lunsjkafe,11562689,60885787,TORGGATA,"ELVERUM, ELVERUM",2408
42360,Mat Lunsj Kroken,11560762,60884677,TORGGATA,"ELVERUM, ELVERUM",2408
42361,Hår Nilssveen´'S Dame-Herrefrisør,11561110,60883120,STORGATA,"ELVERUM, ELVERUM",2408
42362,Hår Perry Frisør,11562689,60885787,TORGGATA,"ELVERUM, ELVERUM",2408
42363,Hår Salong Desiré Damefrisør,11564122,60881214,ST. OLAVS GATE,"ELVERUM, ELVERUM",2406
42364,Hår Salong Kari,11579030,60870480,OLAF AAKRANNS VEG,"ELVERUM, ELVERUM",2406
42365,Hår Tesan Hår Og Stæsj,11561110,60883120,STORGATA,"ELVERUM, ELVERUM",2408
42366,Hår Torvet Frisør,11560654,60884827,TORGGATA,"ELVERUM, ELVERUM",2408
42367,Hår Wikers Salong,11551840,60881550,MEIERIGATA,"ELVERUM, ELVERUM",2406
42368,Hår Z Frisør,11561525,60884104,LUNDGAARDVEGEN,"ELVERUM, ELVERUM",2408
42370,Sks  eina Stasjon,10594395,60627723,NULL,"EINA, VESTRE TOTEN",2843
42371,Bu Europris Moelv,10702264,60929808,ÅSMARKVEGEN,"MOELV, RINGSAKER",2390
42372,Kir Din Helse Hønefoss,10258325,60164966,KONGENS GATE,"HØNEFOSS, RINGERIKE",3510
42373,Sk Nes ungdomsskole,10844014,60800691,TINGNESVEGEN,"STAVSJØ, Ringsaker",2353
42374,Sk Elverum Ungdomsskole,11558737,60887384,OLAV SCHULSTADS VEG,"ELVERUM, Elverum",2408
42375,Sk Frydenlund skole,11568635,60880053,FRYDENLUNDVEGEN,"ELVERUM, Elverum",2406
42376,Sk Hanstad Skole,11570618,60861762,IVAR SKÅRSETS VEG,"ELVERUM, Elverum",2407
42377,Fot Go'Foten Fotklinikk Elverum,11564379,60881571,ST. OLAVS GATE,"ELVERUM, Elverum",2406
42378,Unni'S Fotklinikk,10944060,60884660,FURNESVEGEN,"BRUMUNDDAL, RINGSAKER",2380
42379,Akt Frelsesarmeen Templet,11666984,60813191,HOGSTADGRENDA,"HERADSBYGD, ELVERUM",2415
42380,Akt Fresesarmeen Elverum,11566607,60880226,FRYDENLUNDVEGEN,"ELVERUM, ELVERUM",2406
42382,Fys Os Fysilalske,11216850,62494190,VERJÅTUNET,"OS I ØSTERDALEN, OS",2550
42383,Bu Rema 1000 Basarene Hamar,11066844,60794170,LILLE STRANDGATE,"HAMAR, HAMAR",2317
42384,Kulturhuset Elvarheim,11563281,60881498,STORGATA,"ELVERUM, ELVERUM",2406
42385,Bu Coop Mega Stange,11191164,60717059,HEGGEDALSVEGEN,"STANGE, STANGE",2335
42386,Krk Pinsekirken Elverum,11549803,60879445,ANNE MOES GATE,"ELVERUM, ELVERUM",2406
42387,Op Brumunddal Brille Synsam,10941453,60885143,BRUGATA,"BRUMUNDDAL, Ringsaker",2380
42388,Sks Korsmo/Skarnes,11671512,60258225,KORSMO,"SKARNES, SØR-ODAL",2100
42389,Sk Hernes Skole,11637898,60926132,NEDGÅRDVEGEN,"HERNES, Elverum",2410
42390,Sk Kirkeby Skole,11696692,60991559,NORDSKOGBYGDVEGEN,"HERNES, Elverum",2410
42391,Sk Lillemoen Skole,11625726,60826181,SKOLEGUTUA,"HERADSBYGD, Elverum",2415
42392,Sk Melåsberget Skole,11720998,60823974,0427/81/2/0,"JØMNA, Elverum",2416
42393,Sk Søbakken Skole,11567117,60898293,SØBAKKVEGEN,"ELVERUM, Elverum",2409
42394,Sk Sørskogbygda Skole,11780129,60942736,Sørskogbygdvegen,SØRSKOGBYGDA,2412
42395,Sk Vestad Skole,11540410,60886501,GRØNVEGEN,"ELVERUM, Elverum",2406
42397,Sk Hedemarken Friskole,11304436,60801439,LØKJAVEGEN,"ÅDALSBRUK, Løten",2345
42398,Sk Løten ungdomsskole,11338917,60820666,SKOLEVEGEN,"LØTEN, Løten",2340
42399,Mat Peppes Pizza Hamar,11073897,60793905,Østre torg,Hamar,NULL
42400,Rtg Sentrum Røntgen Trondheim,10401797,63429553,KJØPMANNSGATA,"TRONDHEIM, TRONDHEIM",7013
42401,Bup Kongsvinger,12000798,60187421,GLOMMENGATA,"KONGSVINGER, KONGSVINGER",2211
42402,Fot Maxi Fotklinikk,11561110,60883120,STORGATA,"ELVERUM, ELVERUM",2408
42403,Fot Fotterapeut Andreassen,11073865,60793315,TORGGATA,"HAMAR, HAMAR",2317
42404,Rus Riisby Behandlingssenter,10262830,60776630,GJØVIKLINNA,"FLUBERG, SØNDRE LAND",2862
42405,Bu Kiwi Brumunddal,10945818,60885202,Furnesveien,"BRUMUNDDAL, RINGSAKER",2380
42406,Akt Skogvegen Aktivitetshus,11573337,60880047,SKOGVEGEN,"ELVERUM, ELVERUM",2409
42408,Smo Drevsjø Asylmottak,12122715,62083150,0434/0/0/0,"DREVSJØ, ENGERDAL",2443
42409,Log Elverum Amundsengården,11564120,60881210,ST. OLAVS GATE,"ELVERUM, ELVERUM",2406
42410,Tl Tannlege Monica Achcinska-Kristiansen,11545553,60389946,KIRKEVEGEN,"SAGSTUA, NORD-ODAL",2120
42411,Fys Glomma Fysikalske Institutt,12015244,60611415,IDRETTSVEGEN,"FLISA, ÅSNES",2270
42412,Bu Kiwi Løten,11339866,60821060,STASJONSVEGEN,"LØTEN, LØTEN",2340
42413,Bu Rema 1000 Løten,11337529,60821374,STASJONSVEGEN,"LØTEN, LØTEN",2340
42414,Reh Atlungstad Ridesenter,11093369,60749199,ATLUNGSTAD GÅRD,"OTTESTAD, STANGE",2312
42416,Fys Dæhlen Fysioterapaut,10560413,60392946,RÅDHUSVEGEN,"JAREN, GRAN",2770
42417,Hlp Mjøsbrua Rasteplass Sør,10653911,60931215,NULL,"BIRI, GJØVIK",2836
42418,Hlp Mjøsbrua Rasteplass Nord,10652734,60933727,NULL,"BIRI, GJØVIK",2836
42419,Bu Meny Elverum,11565574,60878168,KIRKEVEGEN,"ELVERUM, ELVERUM",2406
42420,Krk Elverum Kirke,11565554,60878186,STORGATA,"ELVERUM, ELVERUM",2406
42421,Beh Trasopp Klinikken,10841890,59913836,TVETENVEIEN,"OSLO, OSLO",671
42422,Hadeland Og Land Tingrett,10506532,60421504,NOBELS GATE,"BRANDBU, GRAN",2760
42423,Bu Joker Brenneriroa,11266314,60820122,0415/10/1/0,"LØTEN, LØTEN",2340
42424,Le Smertepoliklinikken Si Hamar,11072816,60797518,SKOLEGATA,"HAMAR, HAMAR",2318
42425,Fys Nes I Ådal,9983441,60562098,FURUSLETTA,"NES I ÅDAL, RINGERIKE",3524
42426,Sk Brumunddal ungdomsskole,10940334,60890458,SKOLEVEGEN,"BRUMUNDDAL, Ringsaker",2380
42427,Plo Lesjatun,8850954,62117521,NULL,"LESJA, LESJA",2665
42428,Bu Spar Tynset,10778020,62274524,TORVGATA,"TYNSET, TYNSET",2500
42429,Løten Kommune Sevicekotoret,11344130,60817370,KILDEVEGEN,"LØTEN, LØTEN",2340
42431,Sk Jønsberg videregående skole,11207915,60751421,JØNSBERGVEGEN,"STANGE, Stange",2335
42434,Psy Austjord Behandlingssenter,10294663,60197294,LUNDSTAD,"HØNEFOSS, RINGERIKE",3514
42435,Statens Vegvesen Elverum Biltilsynet,11531917,60886084,SVARTBEKKVEGEN,"ELVERUM, ELVERUM",2411
42436,Bu Bunnpris Kongsvinger,12018600,60179340,RASTAVEGEN,"KONGSVINGER, KONGSVINGER",2211
42437,"Hlp Stokke Bru, Redalen",10669444,60888183,SNERTINGDALSVEGEN,"REDALEN, GJØVIK",2836
42438,Bu Torghjørnet,11068536,60795370,TORGGATA,"HAMAR, HAMAR",2317
42439,Bu Kvartal 48,11072737,60794109,TORGGATA,"HAMAR, HAMAR",2317
42440,Bu Kiwi Kongsvinger Langeland,11979447,60201815,TRYMS VEG,"KONGSVINGER, KONGSVINGER",2214
42441,Tl Tynset Tannklinikk Tannhelsetjenesten,10776744,62273990,TORVGATA,"TYNSET, TYNSET",2500
42442,Sy Incognitoklinikken,10859603,59955844,APALLØKKVEIEN,"OSLO, OSLO",956
42443,Brumunddal Frisørsalong As,10939870,60883270,NYGATA,"BRUMUNDDAL, RINGSAKER",2380
42444,Le Åsnes Legesenter,12010179,60611230,KAFFEGATA,"FLISA, ÅSNES",2270
42446,Hår Bekkelaget Damefrisør,11126054,60769349,RIKSVEG 222,"OTTESTAD, STANGE",2312
42447,Bu Coop Mega Flisa,12010270,60612650,KAFFEGATA,"FLISA, ÅSNES",2270
42448,Tl Kurt Sandnes,11068536,60795370,TORGGATA,"HAMAR, HAMAR",2317
42449,Tl Inge Slette,11068536,60795370,TORGGATA,"HAMAR, HAMAR",2317
42450,Plo Norbyen Omsorgssenter,10657785,60799438,UTFARTEN,"GJØVIK, GJØVIK",2819
42451,Plo Sandmoen Bofellesskap,11566070,60888610,HELGE VÆRINGSAASENS VEG,"ELVERUM, ELVERUM",2408
42452,Hamar Postkontor,11074230,60794230,GRØNNEGATA,"HAMAR, HAMAR",2317
42453,Otta Statoil,9543121,61771705,MULLERSGATE,"OTTA, SEL",2670
42454,Smo Asylmottak Ormseter,11127680,60885610,0403/37/2/0,"INGEBERG, HAMAR",2323
42455,Kir Kiropraktor Mart`n Senteret,11562689,60885787,TORGGATA,"ELVERUM, ELVERUM",2408
42456,Psy Psykologspesialistene,10691811,60781096,VALDRESVEGEN,"GJØVIK, GJØVIK",2815
42457,Kapp Pensjonat,10860665,60714358,PENSJONATTOMTA,"KAPP, ØSTRE TOTEN",2849
42458,Br. Dahl,11105668,60797676,VANGSVEGEN,"HAMAR, HAMAR",2321
42501,Sk Ådalsbruk skole,11329437,60787934,OLAROVEGEN,"ÅDALSBRUK, Løten",2345
42502,Sk Alvdal Ungdomskole,10638091,62103075,0438/10/114/0,"ALVDAL, Alvdal",2560
42503,Sk Åmot Ungdomsskole,11366802,61140175,PRESTEGÅRDSVEIEN,"RENA, Åmot",2450
42505,Sk Arstad Skole,11113579,60769770,GUBBERUDVEGEN,"OTTESTAD, Stange",2312
42506,Sk Åsbygda Skole,11366492,60740194,SJØVEGEN,"ÅSVANG, Stange",2332
42507,Sk Åsen skole,10753899,61026780,KAUSERUDVEGEN,"ÅSMARKA, Ringsaker",2365
42508,Sk Stor-Elvdal U Avd Atna,10816152,61728844,0430/27/59/0,"ATNA, STOR-ELVDAL",2476
42509,Sk Breidablikk Skole,11241859,60776960,SKØYENVEGEN,"ILSENG, Stange",2344
42510,Sk Brøttum barne- og ungdomsskole,10556040,61028485,0412/412/11/0,"BRØTTUM, RINGSAKER",2372
42512,Sk Dalsbygda Skole,11113911,62527991,0441/132/66/0,"DALSBYGDA, OS",2552
42513,Sk Åmot Montessoriskole,11461007,61302221,DESET,"RENA, ÅMOT",2450
42514,Sk Disenå Sentralskole,11643011,60197852,0419/71/117/0,"DISENÅ, Sør-Odal",2114
42515,Sk Elgå Skole,11942440,62166190,0434/164/38/0,"ELGÅ, ENGERDAL",2446
42516,Sk Ener ungdomsskole,11128507,60806715,GRANVEGEN,"RIDABU, Hamar",2322
42517,Sk Engerdal Barne- og Ungdomsskole,11921065,61819320,SKOLEVEIEN,"ENGERDAL, Engerdal",2440
42519,Sk Fagertun Skole,11195994,61720758,ÅKRESTRØMMEN,"RENDALEN, RENDALEN",2485
42520,Sk Fåset Skole,10658269,62259059,FÅSET,"TYNSET, TYNSET",2500
42521,Sk Hamar Katedralskole avd. Ankerskogen,11076914,60804308,RINGGATA,"HAMAR, Hamar",2318
42523,Sk Helsepedagogisk Steinerskole på Hede...,11102668,60777422,Rudolf Steiners veg,"OTTESTAD, Stange",2312
42524,Sk Hoberg Skole,11134219,60771742,HOLMLUNDVEGEN,"OTTESTAD, Stange",2312
42525,Sk Ingeberg skole,11129651,60827692,LERKEVEGEN,"INGEBERG, Hamar",2323
42526,Sk Innbygda Skole,12267394,61316188,KORSBERGSVEGEN,"TRYSIL, Trysil",2420
42528,Sk Jønsrud skole,11366657,60870331,0415/121/8/0,"LØTEN, Løten",2340
42529,Sk Jordet Skole,12127104,61415785,ÅKERLYKKJA,"JORDET, Trysil",2430
42530,Sk Kirkekretsen skole (Ringsaker),10906485,60920303,VELDROMSVEGEN,"BRUMUNDDAL, Ringsaker",2380
42531,Sk Kirkekretsen Skole,10041371,62129685,0439/88/3/0,"FOLLDAL, Folldal",2580
42532,Sk Kirkenær skole,11021411,60841706,FRØBERGVEGEN,"FURNES, Ringsaker",2320
42533,Sk Koppang Skole,11063640,61567295,SKOLEVEIEN,"KOPPANG, Stor-Elvdal",2480
42534,Sk Kvikne Skole,10324189,62561203,0437/195/3/0,"KVIKNE, TYNSET",2512
42535,Sk Kylstad skole,11041105,60874110,BJØRGEDALSVEGEN,"FURNES, Ringsaker",2320
42536,Sk Lismarka skole,10627604,61071289,HAGATUNVEGEN,"LISMARKA, Ringsaker",2616
42537,Sk Ljørdalen Skole,12679027,61386575,0428/9/202/0,"LJØRDALEN, Trysil",2425
42538,Sk Løten arbeids- og opplæringssenter,11305498,60826671,BRENNERIVEGEN,"LØTEN, Løten",2340
42539,Sk Lovisenberg skole,11165600,60795349,FROGNERVEGEN,"RIDABU, Hamar",2322
42540,Sk Lund skole (Løten),11312987,60831335,GAMMALSRUDVEGEN,"LØTEN, Løten",2340
42541,Sk Finnskogen Montesorriskole,12284264,60298324,SKOLEVEGEN,"LUNDERSÆTER, Kongsvinger",2218
42542,Sk Marikollen skole,11971965,60191338,TRYGVE STOKKES VEG,"KONGSVINGER, Kongsvinger",2208
42543,Sk Messenlia skole,10695656,61101286,GAMMELVEGEN,"MESNALI, Ringsaker",2610
42547,Sk Nybergsund Skole,12322678,61261781,0428/30/153/0,"NYBERGSUND, TRYSIL",2422
42548,Sk Opphus Skole,11252825,61334845,0430/6/101/1,"OPPHUS, RENA",2450
42549,Sk Os Skole,11237547,62496304,HÅKONSBAKKEN,"OS I ØSTERDALEN, Os",2550
42550,Sk Osen Oppvekstsenter,11763647,61302523,0429/73/40/0,"OSEN, Åmot",2460
42551,Sk Østre Trysil montessoriskole,12531183,61254828,KIRKEVEGEN,"ØSTBY, Trysil",2423
42552,Sk Østvang skole,11352311,60823125,ØSTVANGVEGEN,"LØTEN, Løten",2340
42553,Sk Ottestad ungdomsskole,11113251,60769140,GUBBERUDVEGEN,"OTTESTAD, Stange",2312
42554,Sk Plassen Skole,10566291,62130731,0438/23/92/0,"ALVDAL, Alvdal",2560
42555,Sk Rena Skole,11365095,61141894,KIRKEBERGGATA,"RENA, Åmot",2450
42557,Sk Ringsaker Montessoriskole,10658967,60985549,NORDHEIMVEGEN,"BRØTTUM, Ringsaker",2372
42558,Sk Ringsaker vgs. avd. Moelv,10694530,60926770,SKOLEVEGEN,"MOELV, RINGSAKER",2390
42559,Sk Ringsaker vgs. avd. Brumunddal,10939536,60891656,SKOLEVEGEN,"BRUMUNDDAL, Ringsaker",2380
42560,Sk Romedal ungdomsskole,11292760,60732251,MÅGÅRDVEGEN,"ROMEDAL, Stange",2334
42562,Sk Skarnes videregående skole,11665780,60258360,0419/84/145/0,"SKARNES, SØR-ODAL",2100
42563,Sk Skarpsno skole,10710970,60910988,KLOKKERVEGEN,"MOELV, Ringsaker",2390
42564,Sk Sollia Barne- og Ungdomsskole,10239654,61842639,RONDEVEIEN,"SOLLIA, Stor-Elvdal",2477
42565,Sk Solør Montessori Skole,12071311,60575064,0425/203/48/0,"ARNEBERG, Åsnes",2266
42566,Sk Solvin Skole,11260056,60733157,SOLVINVEGEN,"ROMEDAL, Stange",2334
42567,Sk Sømådal Skole,11652592,62088409,KOPPARLEDEN,"SØMÅDALEN, Engerdal",2448
42568,Sk Trysil montessoriskole,12497084,61135125,0428/3/87/0,"PLASSEN, Trysil",2427
42569,Sk Stange Ungdomsskole,11188621,60718550,KONGSVEGEN,"STANGE, Stange",2335
42570,Sk Stange videregående skole,11200667,60715360,LJØSTADVEGEN,"STANGE, Stange",2335
42571,Sk Stavsberg skole,11055938,60819101,KÅRTORPVEGEN,"FURNES, Ringsaker",2320
42572,Sk Steigen Skole,10634921,62107344,0438/9/17/0,"ALVDAL, Alvdal",2560
42574,Sk Espa skole og barnehage,11260844,60556747,Kjeldsrudenga,"ESPA, Stange",2338
42575,Sk Stor-Elvdal Ungdomsskole,11059301,61566873,SKOLEVEIEN,"KOPPANG, Stor-Elvdal",2480
42576,Sk Tangen Skole,11258966,60616539,TANGENVEGEN,"TANGEN, Stange",2337
42577,Sk Tolga Skole,10997983,62411371,0436/27/136/0,"TOLGA, TOLGA",2540
42578,Sk Trysil Ungdomsskole,12267765,61315360,KORSBERGSVEGEN,"TRYSIL, Trysil",2420
42579,Sk Tufsingdal Skole,11741859,62280834,0441/87/25/0,"TUFSINGDALEN, Os",2555
42580,Sk Tylldalen Skole,10799653,62127547,0437/12/15/0,"TYLLDALEN, Tynset",2510
42581,Sk Tynset Barneskole,10778944,62273025,Holmengata,TYNSET,2500
42582,Sk Tynset Opplæringssenter,10791166,62271309,OLAF RØSTS GATE,"TYNSET, Tynset",2500
42583,Sk Tynset Ungdomsskole,10776635,62272845,SKOLEGATA,"TYNSET, Tynset",2500
42584,Sk Vallset Skole,11342022,60681493,RIFSRUDVEGEN,"VALLSET, Stange",2330
42585,Sk Folldal Skole,9985642,62132620,0439/115/30/0,"FOLLDAL, Folldal",2580
42586,Sk Vestre Trysil Skole,11989288,61105247,0428/74/50/0,"SØRE OSEN, Trysil",2428
42587,Sk Vingelen Skole,10867029,62414402,0436/10/164/0,"VINGELEN, Tolga",2542
42592,Brødrene Dahl,11105668,60797676,VANGSVEGEN,"HAMAR, HAMAR",2321
42593,Bhg Hovsenga Barnehage,10423350,60239620,VANGSKROKEN,"JEVNAKER, JEVNAKER",3520
42594,Sk Lunner bsk,10556542,60295613,SKØIENVEGEN,"LUNNER, LUNNER",2730
42595,Fri Connect Bingo Bingohallen As,10941950,60884450,FURNESVEGEN,"BRUMUNDDAL, RINGSAKER",2380
42596,Reh Sophiesgate - Dagsenter Kongsvinger,11998810,60191190,SKOLEGATA,"KONGSVINGER, KONGSVINGER",2212
42597,Sk Ajer ungdomsskole,11057264,60805503,RINGGATA,"HAMAR, Hamar",2315
42598,Fys Fysiotema Sæther Fysioterapi,10464563,61118024,STORGATA,"LILLEHAMMER, LILLEHAMMER",2615
42600,Sk Fagernes skole (Ringsaker),10776859,60973053,ÅSMARKVEGEN,"NÆROSET, Ringsaker",2364
42601,Sk Stange Skole (Hedmark),11190488,60718433,KONGSVEGEN,"STANGE, Stange",2335
42603,Riksgrensen Morokulien,12239864,59931077,NULL,NULL,NULL
42604,Le Solberg Per,11378374,62577079,HENRIK GRØNNS VEI,"RØROS, RØROS",7374
42605,Thon Hotell,10694160,60794430,STRANDGATA,"GJØVIK, GJØVIK",2815
42606,Dps Hamar Avd Skolegt.,11072044,60797208,SKOLEGATA,"HAMAR, HAMAR",2317
42608,Bu Spar Sagstua,11540877,60391568,KIRKEVEGEN,"SAGSTUA, NORD-ODAL",2120
42610,Dfds Seaways As,10746875,59907599,VIPPETANGEN UTSTIKKER II,"OSLO, OSLO",150
42611,Vedsentralen,11547070,60875250,VESTSIVEGEN,"ELVERUM, ELVERUM",2411
42612,Ba Sparebanken Hedmark Kongsvinger Avd ...,11997960,60190870,STORGATA,"KONGSVINGER, KONGSVINGER",2212
42613,Hår Passasjen Frisør,11561217,60882343,STORGATA,"ELVERUM, ELVERUM",2408
42614,Rus A-Senteret Oslo,10759487,59940188,MARIDALSVEIEN,"OSLO, OSLO",469
42615,Bu Ting Og Tang Flisa A/S,12010408,60614290,KAPTEIN DREYERS VEG,"FLISA, ÅSNES",2270
42616,Krk Hamar Krematorium,11069637,60799591,ARVESENS VEG,"HAMAR, HAMAR",2317
42617,Fys Cato Hansen Fysioterapi,11073622,60794396,GRØNNEGATA,"HAMAR, HAMAR",2317
42618,Dro Elverum Taxi,11562514,60884336,LUNDGAARDVEGEN,"ELVERUM, ELVERUM",2408
42619,Hår Hairport Magnor As,12197027,59950652,GAUSTADVEGEN,"MAGNOR, EIDSKOG",2240
42620,Hår Salong Askepott Bodil Kristin Linner,12122718,59982745,SYVERSBAKKEN,"SKOTTERUD, EIDSKOG",2230
42621,Off Eidskog Kommune,12124949,59985544,RÅDHUSVEGEN,"SKOTTERUD, EIDSKOG",2230
42622,Tl Kari Gløersen,12201420,59950593,GAUSTADVEGEN,"MAGNOR, EIDSKOG",2240
42623,Tl Harald Spangen,12122970,59986030,RÅDHUSVEGEN,"SKOTTERUD, EIDSKOG",2230
42624,Fys Corpus Massasje Og Fysioterapi,12121317,59986075,DR. LUNDERBYS VEG,"SKOTTERUD, Eidskog",2230
42625,Fys Birkemo Fysikalske,12201420,59950593,GAUSTADVEGEN,"MAGNOR, EIDSKOG",2240
42626,Akt Persmoen Aktivitetssenter,12155738,60074890,0420/41/3/0,"ÅBOGEN, EIDSKOG",2220
42627,Sam Finsrud Samfunnshus,12344940,59990120,FINSRUD,"MAGNOR, EIDSKOG",2240
42629,Bu Skotterud Torg,12122653,59984936,RÅDHUSVEGEN,"SKOTTERUD, EIDSKOG",2230
42630,Arb Asvo Eidskog,12120092,59996660,VINGERSVEGEN,"SKOTTERUD, EIDSKOG",2230
42631,Hlp Jevnaker Taxi Drosjebua,10381566,60239721,ENGGATA,"JEVNAKER, JEVNAKER",3520
42632,Hlp Sødorp Tunet Vinstra,9764080,61590030,NEDREGATA,"VINSTRA, NORD-FRON",2640
42633,Kr. Repseth Auto As,12126440,59985570,GRENSEVEGEN,"SKOTTERUD, EIDSKOG",2230
42634,Arb Shell Røn,9056486,61033227,NULL,"RØN, VESTRE SLIDRE",2960
42635,Arb Esso Jaren,10551052,60398318,NULL,"JAREN, GRAN",2770
42636,Hlp Redalen Bussholdeplass,10670640,60887852,SNERTINGDALSVEGEN,"BIRI, GJØVIK",2836
42637,Overvektsklinikken Kongsvinger,12001280,60195186,WINSNES GATE,"KONGSVINGER, KONGSVINGER",2212
42638,"Bloksbergklinikken, Anne Øiseth Homeopat",12122894,59988769,BOLIGVEGEN,"SKOTTERUD, EIDSKOG",2230
42639,Elverumshallen,11559644,60885988,TORGGATA,"ELVERUM, ELVERUM",2408
42640,Arb Joker Ulnes,9075807,61003361,0542/0/0/0,"ULNES, NORD-AURDAL",2918
42641,Bu Kiwi Skotterud,12122932,59985239,RÅDHUSVEGEN,"SKOTTERUD, EIDSKOG",2230
42642,Ba Sparebanken Skotterud,12122860,59985840,SYVERSBAKKEN,"SKOTTERUD, EIDSKOG",2230
42643,Kom Eidskog Kommune,12124949,59985544,RÅDHUSVEGEN,"SKOTTERUD, EIDSKOG",2230
42644,Tl Spangen Harald,12122970,59986030,RÅDHUSVEGEN,"SKOTTERUD, EIDSKOG",2230
42645,Gjensidige Forsikring Skotterud,12122934,59985005,RÅDHUSVEGEN,"SKOTTERUD, EIDSKOG",2230
42647,Bu Skotterud Sport,12117723,59988018,BOLIGVEGEN,"SKOTTERUD, EIDSKOG",2230
42648,Bu Euronics Skotterud,12120205,59986285,DR. LUNDERBYS VEG,"SKOTTERUD, EIDSKOG",2230
42649,Bu Skotterud Blomster,12122970,59986030,RÅDHUSVEGEN,"SKOTTERUD, EIDSKOG",2230
42650,Bu Ting Og Tang Skotterud,12122932,59985239,RÅDHUSVEGEN,"SKOTTERUD, EIDSKOG",2230
42651,Hlp Lunner Rådhus,10610089,60294650,SAND,"ROA, LUNNER",2740
42653,Hot Savalen Fjellhotell Og Spa,10504458,62314956,SAVALEN,"TYNSET, TYNSET",2500
42654,Sk Solør vgs. avd. Våler,11802836,60710421,0426/47/105/0,"BRASKEREIDFOSS, Våler",2435
42655,Sk Solør vgs. avd. Flisa,12017052,60612614,SUNDMOEN,"FLISA, Åsnes",2270
42656,Sks Trysil Busstasjon,12261378,61318842,0428/0/0/0,"TRYSIL, TRYSIL",2420
42657,Fot Bentes Fotklinikk,11075389,60792883,TORGGATA,"HAMAR, HAMAR",2317
